country,search_keyword,title,company,location,salary_min,salary_max,contract_type,created,description,url,skill_python,skill_sql,skill_power_bi,skill_excel,skill_tableau,skill_spark,skill_airflow,skill_snowflake,skill_aws,skill_azure,skill_r,skill_sas
fr,business intelligence,Stage : Stage Business Analyst Data/Business Intelligence H/F H/F,Groupama,"Paris, Ile-de-France",,,contract,2026-05-31 07:16:22+00:00,"stage business analyst data/business intelligence h/f h/f votre future entreprise en quelques mots groupama assurances mutuelles est à la fois l'organe central du groupe groupama et la caisse nationale de réassurance mutuelle agricole groupama. ainsi, groupama assurances mutuelles anime et coordonne la stratégie opérationnelle du groupe, en concertation avec les caisses régionales et ses filiales françaises et internationales. vos futures missions la direction études, tarification et data de gr…",https://www.adzuna.fr/details/5746226903?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
fr,business intelligence,Stage : Stage Business Analyst Data/Business Intelligence H/F H/F,Groupama,"Paris, Ile-de-France",,,contract,2026-05-30 07:13:13+00:00,"stage business analyst data/business intelligence h/f h/f votre future entreprise en quelques mots groupama assurances mutuelles est à la fois l'organe central du groupe groupama et la caisse nationale de réassurance mutuelle agricole groupama. ainsi, groupama assurances mutuelles anime et coordonne la stratégie opérationnelle du groupe, en concertation avec les caisses régionales et ses filiales françaises et internationales. document.createelement('video'); https://www.groupama-gan-recrute.co…",https://www.adzuna.fr/details/5745256500?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
fr,business intelligence,"Business Intelligence Engineer, EU STEP Inbound and Inventory Placement Operations (IIPO) (Luxembourg)",Amazon,"Thionville, Thionville-Est",,,,2026-06-12 15:00:26+00:00,"have you ever wondered how amazon delivers so quickly, or if delivery speeds could improve even further? in the amazon eu step inbound and inventory placement operations (iipo) team, we drive innovation for our customers to enhance product availability and speed while reducing costs and carbon emissions. this role will give an unique view into amazon inventory placement systems, processes, and operations, enabling collaboration with planning, operations, and technical teams. among others, you w…",https://www.adzuna.fr/details/5761413275?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
fr,business intelligence,PhD Position in Business Process Intelligence,Rootsystem,France,,,,2024-07-30 23:45:42+00:00,"what's your challenge ? - integration of process intelligence in a user-friendly business process management system to allow real-time control. process intelligence in business process management includes: - automated identification of bottlenecks and critical sections to performance - dynamic optimal scheduling of tasks and resource allocation - human in the loop this goes beyond what is classically done, based on knowledge extraction from data. there are requirements for: - a generic model ad…",https://www.adzuna.fr/details/4801564109?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
fr,business intelligence,Business Analyst - Intelligence Artificielle H/F,Crédit Agricole,France,,,,2026-06-23 23:03:44+00:00,"informations générales entité rejoignez les équipes de crédit agricole cib, la banque de financement et d'investissement du groupe crédit agricole, 10e groupe bancaire mondial en taille de bilan*. nous accompagnons les grandes entreprises et institutions financières dans leur développement et le financement de leurs projets. pionniers dans la finance responsable, l'engagement social et environnemental sont au cœur de nos activités. intégrer nos équipes c'est contribuer au développement d'une éc…",https://www.adzuna.fr/details/5774012338?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
fr,business intelligence,Business Analyst - Intelligence Artificielle H/F,Crédit Agricole CIB,France,,,,2026-06-23 22:51:33+00:00,"informations générales entité rejoignez les équipes de crédit agricole cib, la banque de financement et d'investissement du groupe crédit agricole, 10e groupe bancaire mondial en taille de bilan*. nous accompagnons les grandes entreprises et institutions financières dans leur développement et le financement de leurs projets. pionniers dans la finance responsable, l'engagement social et environnemental sont au cœur de nos activités. intégrer nos équipes c'est contribuer au développement d'une éc…",https://www.adzuna.fr/details/5773939541?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
fr,business intelligence,Stage - Assistant.e Chef de Projet M.O.A Business Intelligence & Visualisation Data (H/F/X),Chanel,France,,,,2026-05-02 22:48:25+00:00,"lieu : neuilly sur seine date : septmebre 2026 duree : 6 mois chanel est une entreprise indépendante qui croit en la liberté de la création, cultive le potentiel humain et s’engage activement pour avoir un impact positif dans le monde. l'activité parfums beauté affirme sa singularité à travers une promesse : celle de révéler la beauté de chaque femme dans ce qu'elle a de plus singulier à travers son parfum, son maquillage et ses produits de soin. votre impact chez chanel : gestion de projet vou…",https://www.adzuna.fr/details/5717290780?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
fr,business intelligence,Business Analyst - Intelligence Artificielle H/F,Crédit Agricole CIB,"Montrouge, Antony",,,contract,2026-06-23 02:36:09+00:00,"vous recherchez un stage en business analysis et vous avez un intérêt pour l'intelligence artificielle ? alors cette offre est faite pour vous ! vous rejoindrez l'entité cash management services, et plus précisément l'équipe en charge du développement et du maintien des solutions applicatives liées aux opérations de cash management et de traitement des paiements internationaux cross broder et high value. l'équipe travaille en mode projet pour l'amélioration continue des processus de spécificati…",https://www.adzuna.fr/details/5773008800?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
fr,business intelligence,Stage : Stage - Assistant.e Chef de Projet M.O.A Business Intelligence & Visualisation Data (H/F/X),Chanel Fr,"Neuilly-sur-Seine, Nanterre",,,contract,2026-05-03 06:49:09+00:00,"lieu : neuilly sur seine date : septmebre 2026 duree : 6 mois chanel est une entreprise indépendante qui croit en la liberté de la création, cultive le potentiel humain et s’engage activement pour avoir un impact positif dans le monde. l'activité parfums beauté affirme sa singularité à travers une promesse : celle de révéler la beauté de chaque femme dans ce qu'elle a de plus singulier à travers son parfum, son maquillage et ses produits de soin. votre impact chez chanel : gestion de projet vou…",https://www.adzuna.fr/details/5717631278?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
fr,business intelligence,CDI - Business Developer (Intelligence Artificielle) (F/H),La Relève,"Paris, Ile-de-France",,,,2025-03-31 20:58:20+00:00,"nous recrutons pour l’un de nos clients, un business developer en cdi dans le secteur du saas.  description de l’entreprise notre client est une start-up saas créée en 2015, dans le secteur de l'intelligence artficielle. ils possèdent des bureaux à paris, milan et dublin et ont pour projet de se développer à l'international, notamment aux usa. l'équipe est composée de 35 personnes, dont 5 business developer et un head of sales.  description du poste et des missions intégré(e) à l'équipe sales, …",https://www.adzuna.fr/details/5120316762?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
fr,business intelligence,Ingénieur d'affaires IT Data (CDI),DGTL Performance,"Toulouse, Haute-Garonne",,,,2026-06-19 11:52:00+00:00,"dgtl performance est une société fondée en 2018 à toulouse. nous sommes experts en intermédiation dans les domaines data et bi nous déployons et accompagnons nos clients sur des solutions en data / business intelligence. nous permettons aux entreprises de valoriser leurs données pour en tirer le meilleur parti et accompagner la définition de leur stratégie notre volonté est de mener à bien des projets data dans une nouvelle démarche rse, très orientée social et environnement. la majorité de nos…",https://www.adzuna.fr/land/ad/5769257508?se=alSLIa908RG2jLGQagABMA&utm_medium=api&utm_source=6c368b7e&v=139A0671F017E9C7670CFC7175FB3F5ED5044B6C,False,False,False,False,False,False,False,False,False,False,False,False
fr,business intelligence,Chargé(e) Power BI – Alternance (H/F),Derichebourg Facility,"Créteil, Val-de-Marne",,,,2026-06-28 08:59:08+00:00,· concevoir et déployer des dashboards performants avec power bi pour aider nos équipes à piloter leur activité. · gérer et optimiser nos bases de données pour garantir la fiabilité et la performance des informations. · collaborer avec les métiers pour comprendre leurs besoins et proposer des solutions adaptées. · gérer des projets stratégiques en business intelligence et data management. · curiosité et envie d'apprendre : vous aimez explorer et comprendre les données. · compétences techniques …,https://www.adzuna.fr/land/ad/5779952533?se=alSLIa908RG2jLGQagABMA&utm_medium=api&utm_source=6c368b7e&v=9584918A9C9601342959EFC2254B90F63A031966,False,False,True,False,False,False,False,False,False,False,False,False
